date,store,category,product,units_sold,price,revenue
2023-01-07,Store_C,Groceries,Beverages,7,8.52,59.64
2023-01-07,Store_C,Home_Decor,Lamp,14,102.82,1439.48
2023-01-07,Store_C,Home_Decor,Cushion,10,40.89,408.9
2023-01-07,Store_C,Home_Decor,Wall_Art,13,140.84,1830.92
2023-01-07,Store_C,Home_Decor,Curtains,16,53.71,859.36
2023-01-07,Store_C,Beauty,Shampoo,14,68.46,958.44
2023-01-07,Store_C,Beauty,Moisturizer,9,23.64,212.76
2023-01-07,Store_C,Beauty,Perfume,15,28.4,426.0
2023-01-07,Store_C,Beauty,Lipstick,17,60.65,1031.05
2023-01-08,Store_A,Electronics,Headphones,18,516.57,9298.26
2023-01-08,Store_A,Electronics,Smartphone,24,797.39,19137.36
2023-01-08,Store_A,Electronics,Laptop,20,384.15,7683.0
2023-01-08,Store_A,Electronics,Smartwatch,8,353.61,2828.88
2023-01-08,Store_A,Apparel,T-Shirt,23,58.59,1347.57
2023-01-08,Store_A,Apparel,Jeans,27,77.59,2094.93
2023-01-08,Store_A,Apparel,Jacket,17,32.62,554.54
2023-01-08,Store_A,Apparel,Sneakers,13,68.8,894.4
2023-01-08,Store_A,Groceries,Rice_5kg,8,20.46,163.68
2023-01-08,Store_A,Groceries,Cooking_Oil,11,12.6,138.6
2023-01-08,Store_A,Groceries,Snacks_Pack,14,20.83,291.62
2023-01-08,Store_A,Groceries,Beverages,4,9.08,36.32
2023-01-08,Store_A,Home_Decor,Lamp,8,132.63,1061.04
2023-01-08,Store_A,Home_Decor,Cushion,11,51.73,569.03
2023-01-08,Store_A,Home_Decor,Wall_Art,14,20.9,292.6
2023-01-08,Store_A,Home_Decor,Curtains,16,117.72,1883.52
2023-01-08,Store_A,Beauty,Shampoo,19,28.27,537.13
2023-01-08,Store_A,Beauty,Moisturizer,19,7.99,151.81
2023-01-08,Store_A,Beauty,Perfume,13,78.59,1021.67
2023-01-08,Store_A,Beauty,Lipstick,25,30.11,752.75
2023-01-08,Store_B,Electronics,Headphones,12,304.91,3658.92
2023-01-08,Store_B,Electronics,Smartphone,14,801.13,11215.82
2023-01-08,Store_B,Electronics,Laptop,7,378.79,2651.53
2023-01-08,Store_B,Electronics,Smartwatch,7,824.2,5769.4
2023-01-08,Store_B,Apparel,T-Shirt,6,107.87,647.22
2023-01-08,Store_B,Apparel,Jeans,18,114.97,2069.46
2023-01-08,Store_B,Apparel,Jacket,17,61.71,1049.07
2023-01-08,Store_B,Apparel,Sneakers,27,20.38,550.26
2023-01-08,Store_B,Groceries,Rice_5kg,14,13.1,183.4
2023-01-08,Store_B,Groceries,Cooking_Oil,13,6.74,87.62
2023-01-08,Store_B,Groceries,Snacks_Pack,2,14.67,29.34
2023-01-08,Store_B,Groceries,Beverages,13,22.64,294.32
2023-01-08,Store_B,Home_Decor,Lamp,18,35.45,638.1
2023-01-08,Store_B,Home_Decor,Cushion,14,55.09,771.26
2023-01-08,Store_B,Home_Decor,Wall_Art,20,89.02,1780.4
2023-01-08,Store_B,Home_Decor,Curtains,15,78.57,1178.55
2023-01-08,Store_B,Beauty,Shampoo,15,37.83,567.45
2023-01-08,Store_B,Beauty,Moisturizer,13,40.61,527.93
2023-01-08,Store_B,Beauty,Perfume,11,51.06,561.66
2023-01-08,Store_B,Beauty,Lipstick,10,22.99,229.9
2023-01-08,Store_C,Electronics,Headphones,7,767.39,5371.73
2023-01-08,Store_C,Electronics,Smartphone,8,318.2,2545.6
2023-01-08,Store_C,Electronics,Laptop,11,459.71,5056.81
2023-01-08,Store_C,Electronics,Smartwatch,17,341.78,5810.26
2023-01-08,Store_C,Apparel,T-Shirt,8,86.73,693.84
2023-01-08,Store_C,Apparel,Jeans,16,36.19,579.04
2023-01-08,Store_C,Apparel,Jacket,12,30.54,366.48
2023-01-08,Store_C,Apparel,Sneakers,7,18.62,130.34
2023-01-08,Store_C,Groceries,Rice_5kg,14,8.34,116.76
2023-01-08,Store_C,Groceries,Cooking_Oil,9,9.0,81.0
2023-01-08,Store_C,Groceries,Snacks_Pack,11,19.07,209.77
2023-01-08,Store_C,Groceries,Beverages,6,10.16,60.96
2023-01-08,Store_C,Home_Decor,Lamp,9,80.65,725.85
2023-01-08,Store_C,Home_Decor,Cushion,6,61.56,369.36
2023-01-08,Store_C,Home_Decor,Wall_Art,18,19.63,353.34
2023-01-08,Store_C,Home_Decor,Curtains,15,75.72,1135.8
2023-01-08,Store_C,Beauty,Shampoo,9,75.49,679.41
2023-01-08,Store_C,Beauty,Moisturizer,11,59.03,649.33
2023-01-08,Store_C,Beauty,Perfume,4,40.08,160.32
2023-01-08,Store_C,Beauty,Lipstick,7,62.14,434.98
2023-01-09,Store_A,Electronics,Headphones,19,287.16,5456.04
2023-01-09,Store_A,Electronics,Smartphone,10,423.63,4236.3
2023-01-09,Store_A,Electronics,Laptop,14,62.07,868.98
2023-01-09,Store_A,Electronics,Smartwatch,17,880.84,14974.28
2023-01-09,Store_A,Apparel,T-Shirt,18,97.09,1747.62
2023-01-09,Store_A,Apparel,Jeans,11,83.07,913.77
2023-01-09,Store_A,Apparel,Jacket,12,106.04,1272.48
2023-01-09,Store_A,Apparel,Sneakers,16,92.33,1477.28
2023-01-09,Store_A,Groceries,Rice_5kg,4,6.42,25.68
2023-01-09,Store_A,Groceries,Cooking_Oil,13,17.57,228.41
2023-01-09,Store_A,Groceries,Snacks_Pack,7,7.0,49.0
2023-01-09,Store_A,Groceries,Beverages,10,4.89,48.9
2023-01-09,Store_A,Home_Decor,Lamp,11,19.53,214.83
2023-01-09,Store_A,Home_Decor,Cushion,17,108.22,1839.74
2023-01-09,Store_A,Home_Decor,Wall_Art,8,72.49,579.92
2023-01-09,Store_A,Home_Decor,Curtains,23,91.1,2095.3
2023-01-09,Store_A,Beauty,Shampoo,12,29.21,350.52
2023-01-09,Store_A,Beauty,Moisturizer,14,53.29,746.06
2023-01-09,Store_A,Beauty,Perfume,9,45.91,413.19
2023-01-09,Store_A,Beauty,Lipstick,8,70.78,566.24
2023-01-09,Store_B,Electronics,Headphones,11,377.3,4150.3
2023-01-09,Store_B,Electronics,Smartphone,14,841.07,11774.98
2023-01-09,Store_B,Electronics,Laptop,14,885.11,12391.54
2023-01-09,Store_B,Electronics,Smartwatch,9,412.86,3715.74
2023-01-09,Store_B,Apparel,T-Shirt,15,90.11,1351.65
2023-01-09,Store_B,Apparel,Jeans,7,77.76,544.32
2023-01-09,Store_B,Apparel,Jacket,12,25.7,308.4
2023-01-09,Store_B,Apparel,Sneakers,12,94.45,1133.4
2023-01-09,Store_B,Groceries,Rice_5kg,5,2.4,12.0
2023-01-09,Store_B,Groceries,Cooking_Oil,8,18.91,151.28
2023-01-09,Store_B,Groceries,Snacks_Pack,9,24.14,217.26
2023-01-09,Store_B,Groceries,Beverages,10,19.19,191.9
2023-01-09,Store_B,Home_Decor,Lamp,9,42.95,386.55
2023-01-09,Store_B,Home_Decor,Cushion,14,31.95,447.3
2023-01-09,Store_B,Home_Decor,Wall_Art,15,47.2,708.0
2023-01-09,Store_B,Home_Decor,Curtains,14,52.52,735.28
2023-01-09,Store_B,Beauty,Shampoo,8,19.79,158.32
2023-01-09,Store_B,Beauty,Moisturizer,12,7.93,95.16
2023-01-09,Store_B,Beauty,Perfume,19,33.71,640.49
2023-01-09,Store_B,Beauty,Lipstick,16,25.1,401.6
2023-01-09,Store_C,Electronics,Headphones,8,604.44,4835.52
2023-01-09,Store_C,Electronics,Smartphone,7,746.73,5227.11
2023-01-09,Store_C,Electronics,Laptop,11,280.96,3090.56
2023-01-09,Store_C,Electronics,Smartwatch,10,289.26,2892.6
2023-01-09,Store_C,Apparel,T-Shirt,4,103.51,414.04
2023-01-09,Store_C,Apparel,Jeans,9,71.15,640.35
2023-01-09,Store_C,Apparel,Jacket,12,92.28,1107.36
2023-01-09,Store_C,Apparel,Sneakers,9,17.1,153.9
2023-01-09,Store_C,Groceries,Rice_5kg,6,7.36,44.16
2023-01-09,Store_C,Groceries,Cooking_Oil,9,6.7,60.3
2023-01-09,Store_C,Groceries,Snacks_Pack,11,9.71,106.81
2023-01-09,Store_C,Groceries,Beverages,7,19.89,139.23
2023-01-09,Store_C,Home_Decor,Lamp,9,25.33,227.97
2023-01-09,Store_C,Home_Decor,Cushion,8,44.76,358.08
2023-01-09,Store_C,Home_Decor,Wall_Art,9,57.39,516.51
2023-01-09,Store_C,Home_Decor,Curtains,5,120.61,603.05
2023-01-09,Store_C,Beauty,Shampoo,10,72.31,723.1
2023-01-09,Store_C,Beauty,Moisturizer,14,16.24,227.36
2023-01-09,Store_C,Beauty,Perfume,7,54.95,384.65
2023-01-09,Store_C,Beauty,Lipstick,6,56.33,337.98
2023-01-10,Store_A,Electronics,Headphones,14,111.96,1567.44
2023-01-10,Store_A,Electronics,Smartphone,20,405.29,8105.8
2023-01-10,Store_A,Electronics,Laptop,10,579.67,5796.7
2023-01-10,Store_A,Electronics,Smartwatch,18,413.41,7441.38
2023-01-10,Store_A,Apparel,T-Shirt,9,66.48,598.32
2023-01-10,Store_A,Apparel,Jeans,15,40.08,601.2
2023-01-10,Store_A,Apparel,Jacket,10,72.93,729.3
2023-01-10,Store_A,Apparel,Sneakers,10,89.48,894.8
2023-01-10,Store_A,Groceries,Rice_5kg,6,22.11,132.66
2023-01-10,Store_A,Groceries,Cooking_Oil,10,6.51,65.1
2023-01-10,Store_A,Groceries,Snacks_Pack,14,8.9,124.6
2023-01-10,Store_A,Groceries,Beverages,10,4.35,43.5
2023-01-10,Store_A,Home_Decor,Lamp,23,142.47,3276.81
2023-01-10,Store_A,Home_Decor,Cushion,7,14.55,101.85
2023-01-10,Store_A,Home_Decor,Wall_Art,12,67.04,804.48
2023-01-10,Store_A,Home_Decor,Curtains,6,17.63,105.78
2023-01-10,Store_A,Beauty,Shampoo,12,15.17,182.04
2023-01-10,Store_A,Beauty,Moisturizer,18,10.44,187.92
2023-01-10,Store_A,Beauty,Perfume,13,35.07,455.91
2023-01-10,Store_A,Beauty,Lipstick,16,32.5,520.0
2023-01-10,Store_B,Electronics,Headphones,15,597.58,8963.7
2023-01-10,Store_B,Electronics,Smartphone,16,444.24,7107.84
2023-01-10,Store_B,Electronics,Laptop,8,760.85,6086.8
2023-01-10,Store_B,Electronics,Smartwatch,14,307.61,4306.54
2023-01-10,Store_B,Apparel,T-Shirt,11,101.82,1120.02
2023-01-10,Store_B,Apparel,Jeans,15,114.93,1723.95
2023-01-10,Store_B,Apparel,Jacket,12,61.53,738.36
2023-01-10,Store_B,Apparel,Sneakers,19,83.01,1577.19
2023-01-10,Store_B,Groceries,Rice_5kg,5,3.21,16.05
2023-01-10,Store_B,Groceries,Cooking_Oil,4,6.37,25.48
2023-01-10,Store_B,Groceries,Snacks_Pack,9,18.32,164.88
2023-01-10,Store_B,Groceries,Beverages,3,15.09,45.27
2023-01-10,Store_B,Home_Decor,Lamp,10,33.0,330.0
2023-01-10,Store_B,Home_Decor,Cushion,20,84.21,1684.2
2023-01-10,Store_B,Home_Decor,Wall_Art,8,67.91,543.28
2023-01-10,Store_B,Home_Decor,Curtains,17,134.4,2284.8
2023-01-10,Store_B,Beauty,Shampoo,10,33.92,339.2
2023-01-10,Store_B,Beauty,Moisturizer,9,76.07,684.63
2023-01-10,Store_B,Beauty,Perfume,11,6.58,72.38
2023-01-10,Store_B,Beauty,Lipstick,9,46.38,417.42
2023-01-10,Store_C,Electronics,Headphones,7,633.18,4432.26
2023-01-10,Store_C,Electronics,Smartphone,7,609.26,4264.82
2023-01-10,Store_C,Electronics,Laptop,14,376.07,5264.98
2023-01-10,Store_C,Electronics,Smartwatch,9,71.96,647.64
2023-01-10,Store_C,Apparel,T-Shirt,6,104.72,628.32
2023-01-10,Store_C,Apparel,Jeans,11,38.69,425.59
2023-01-10,Store_C,Apparel,Jacket,6,103.37,620.22
2023-01-10,Store_C,Apparel,Sneakers,6,41.29,247.74
2023-01-10,Store_C,Groceries,Rice_5kg,8,5.32,42.56
2023-01-10,Store_C,Groceries,Cooking_Oil,7,18.4,128.8
2023-01-10,Store_C,Groceries,Snacks_Pack,4,10.19,40.76
2023-01-10,Store_C,Groceries,Beverages,5,3.81,19.05
2023-01-10,Store_C,Home_Decor,Lamp,10,75.9,759.0
2023-01-10,Store_C,Home_Decor,Cushion,9,114.86,1033.74
2023-01-10,Store_C,Home_Decor,Wall_Art,11,53.17,584.87
2023-01-10,Store_C,Home_Decor,Curtains,7,61.98,433.86
2023-01-10,Store_C,Beauty,Shampoo,10,15.38,153.8
2023-01-10,Store_C,Beauty,Moisturizer,17,35.79,608.43
2023-01-10,Store_C,Beauty,Perfume,9,15.12,136.08
2023-01-10,Store_C,Beauty,Lipstick,9,30.92,278.28
2023-01-11,Store_A,Electronics,Headphones,13,607.12,7892.56
2023-01-11,Store_A,Electronics,Smartphone,13,348.95,4536.35
2023-01-11,Store_A,Electronics,Laptop,19,683.59,12988.21
2023-01-11,Store_A,Electronics,Smartwatch,11,652.57,7178.27
2023-01-11,Store_A,Apparel,T-Shirt,13,77.59,1008.67
2023-01-11,Store_A,Apparel,Jeans,13,113.01,1469.13
2023-01-11,Store_A,Apparel,Jacket,9,65.1,585.9
2023-01-11,Store_A,Apparel,Sneakers,14,15.15,212.1
2023-01-11,Store_A,Groceries,Rice_5kg,10,4.6,46.0
2023-01-11,Store_A,Groceries,Cooking_Oil,12,10.17,122.04
2023-01-11,Store_A,Groceries,Snacks_Pack,15,14.12,211.8
2023-01-11,Store_A,Groceries,Beverages,5,20.39,101.95
2023-01-11,Store_A,Home_Decor,Lamp,11,28.32,311.52
2023-01-11,Store_A,Home_Decor,Cushion,23,104.65,2406.95
2023-01-11,Store_A,Home_Decor,Wall_Art,15,72.84,1092.6
2023-01-11,Store_A,Home_Decor,Curtains,9,55.78,502.02
2023-01-11,Store_A,Beauty,Shampoo,12,18.47,221.64
2023-01-11,Store_A,Beauty,Moisturizer,12,62.66,751.92
2023-01-11,Store_A,Beauty,Perfume,8,72.56,580.48
2023-01-11,Store_A,Beauty,Lipstick,12,36.63,439.56
2023-01-11,Store_B,Electronics,Headphones,7,460.61,3224.27
2023-01-11,Store_B,Electronics,Smartphone,11,573.05,6303.55
2023-01-11,Store_B,Electronics,Laptop,11,643.36,7076.96
2023-01-11,Store_B,Electronics,Smartwatch,8,701.36,5610.88
2023-01-11,Store_B,Apparel,T-Shirt,12,17.11,205.32
2023-01-11,Store_B,Apparel,Jeans,7,71.78,502.46
2023-01-11,Store_B,Apparel,Jacket,18,21.37,384.66
2023-01-11,Store_B,Apparel,Sneakers,9,113.16,1018.44
2023-01-11,Store_B,Groceries,Rice_5kg,6,23.36,140.16
2023-01-11,Store_B,Groceries,Cooking_Oil,9,10.67,96.03
2023-01-11,Store_B,Groceries,Snacks_Pack,1,7.76,7.76
2023-01-11,Store_B,Groceries,Beverages,7,19.2,134.4
2023-01-11,Store_B,Home_Decor,Lamp,10,92.01,920.1
2023-01-11,Store_B,Home_Decor,Cushion,16,140.57,2249.12
2023-01-11,Store_B,Home_Decor,Wall_Art,9,78.66,707.94
2023-01-11,Store_B,Home_Decor,Curtains,17,79.66,1354.22
2023-01-11,Store_B,Beauty,Shampoo,6,48.05,288.3
2023-01-11,Store_B,Beauty,Moisturizer,12,54.05,648.6
2023-01-11,Store_B,Beauty,Perfume,10,67.67,676.7
2023-01-11,Store_B,Beauty,Lipstick,3,20.1,60.3
2023-01-11,Store_C,Electronics,Headphones,5,403.53,2017.65
2023-01-11,Store_C,Electronics,Smartphone,12,503.93,6047.16
2023-01-11,Store_C,Electronics,Laptop,11,187.86,2066.46
2023-01-11,Store_C,Electronics,Smartwatch,11,690.74,7598.14
2023-01-11,Store_C,Apparel,T-Shirt,13,91.64,1191.32
2023-01-11,Store_C,Apparel,Jeans,7,65.72,460.04
2023-01-11,Store_C,Apparel,Jacket,12,95.98,1151.76
2023-01-11,Store_C,Apparel,Sneakers,11,71.88,790.68
2023-01-11,Store_C,Groceries,Rice_5kg,5,10.81,54.05
2023-01-11,Store_C,Groceries,Cooking_Oil,5,23.57,117.85
2023-01-11,Store_C,Groceries,Snacks_Pack,8,3.06,24.48
2023-01-11,Store_C,Groceries,Beverages,9,3.08,27.72
2023-01-11,Store_C,Home_Decor,Lamp,8,36.66,293.28
2023-01-11,Store_C,Home_Decor,Cushion,2,122.82,245.64
2023-01-11,Store_C,Home_Decor,Wall_Art,6,13.28,79.68
2023-01-11,Store_C,Home_Decor,Curtains,9,29.67,267.03
2023-01-11,Store_C,Beauty,Shampoo,8,78.37,626.96
2023-01-11,Store_C,Beauty,Moisturizer,7,71.58,501.06
2023-01-11,Store_C,Beauty,Perfume,6,27.75,166.5
2023-01-11,Store_C,Beauty,Lipstick,6,76.17,457.02
2023-01-12,Store_A,Electronics,Headphones,9,537.47,4837.23
2023-01-12,Store_A,Electronics,Smartphone,14,606.1,8485.4
2023-01-12,Store_A,Electronics,Laptop,30,193.17,5795.1
2023-01-12,Store_A,Electronics,Smartwatch,21,815.77,17131.17
2023-01-12,Store_A,Apparel,T-Shirt,6,76.83,460.98
2023-01-12,Store_A,Apparel,Jeans,14,117.47,1644.58
2023-01-12,Store_A,Apparel,Jacket,11,41.24,453.64
2023-01-12,Store_A,Apparel,Sneakers,15,77.7,1165.5
2023-01-12,Store_A,Groceries,Rice_5kg,9,17.87,160.83
2023-01-12,Store_A,Groceries,Cooking_Oil,12,12.58,150.96
2023-01-12,Store_A,Groceries,Snacks_Pack,5,4.93,24.65
2023-01-12,Store_A,Groceries,Beverages,8,16.97,135.76
2023-01-12,Store_A,Home_Decor,Lamp,15,61.42,921.3
2023-01-12,Store_A,Home_Decor,Cushion,12,131.91,1582.92
2023-01-12,Store_A,Home_Decor,Wall_Art,12,79.49,953.88
2023-01-12,Store_A,Home_Decor,Curtains,16,20.16,322.56
2023-01-12,Store_A,Beauty,Shampoo,18,74.78,1346.04
2023-01-12,Store_A,Beauty,Moisturizer,8,22.94,183.52
2023-01-12,Store_A,Beauty,Perfume,12,11.35,136.2
2023-01-12,Store_A,Beauty,Lipstick,17,9.59,163.03
2023-01-12,Store_B,Electronics,Headphones,12,586.0,7032.0
2023-01-12,Store_B,Electronics,Smartphone,19,831.89,15805.91
2023-01-12,Store_B,Electronics,Laptop,8,657.23,5257.84
2023-01-12,Store_B,Electronics,Smartwatch,5,152.14,760.7
2023-01-12,Store_B,Apparel,T-Shirt,16,33.55,536.8
2023-01-12,Store_B,Apparel,Jeans,9,33.78,304.02
2023-01-12,Store_B,Apparel,Jacket,15,83.31,1249.65
2023-01-12,Store_B,Apparel,Sneakers,19,80.45,1528.55
2023-01-12,Store_B,Groceries,Rice_5kg,3,5.79,17.37
2023-01-12,Store_B,Groceries,Cooking_Oil,6,3.68,22.08
2023-01-12,Store_B,Groceries,Snacks_Pack,13,17.93,233.09
2023-01-12,Store_B,Groceries,Beverages,9,23.56,212.04
2023-01-12,Store_B,Home_Decor,Lamp,12,93.02,1116.24
2023-01-12,Store_B,Home_Decor,Cushion,15,14.35,215.25
2023-01-12,Store_B,Home_Decor,Wall_Art,11,87.57,963.27
2023-01-12,Store_B,Home_Decor,Curtains,8,69.44,555.52
2023-01-12,Store_B,Beauty,Shampoo,7,20.65,144.55
2023-01-12,Store_B,Beauty,Moisturizer,11,17.85,196.35
2023-01-12,Store_B,Beauty,Perfume,9,71.13,640.17
2023-01-12,Store_B,Beauty,Lipstick,13,33.35,433.55
2023-01-12,Store_C,Electronics,Headphones,10,812.7,8127.0
2023-01-12,Store_C,Electronics,Smartphone,4,853.04,3412.16
2023-01-12,Store_C,Electronics,Laptop,9,668.06,6012.54
2023-01-12,Store_C,Electronics,Smartwatch,2,248.54,497.08
2023-01-12,Store_C,Apparel,T-Shirt,6,104.73,628.38
2023-01-12,Store_C,Apparel,Jeans,3,25.86,77.58
2023-01-12,Store_C,Apparel,Jacket,13,114.13,1483.69
2023-01-12,Store_C,Apparel,Sneakers,6,107.04,642.24
2023-01-12,Store_C,Groceries,Rice_5kg,8,16.13,129.04
2023-01-12,Store_C,Groceries,Cooking_Oil,3,18.05,54.15
2023-01-12,Store_C,Groceries,Snacks_Pack,5,10.23,51.15
2023-01-12,Store_C,Groceries,Beverages,2,23.62,47.24
2023-01-12,Store_C,Home_Decor,Lamp,11,134.29,1477.19
2023-01-12,Store_C,Home_Decor,Cushion,5,80.5,402.5
2023-01-12,Store_C,Home_Decor,Wall_Art,13,65.27,848.51
2023-01-12,Store_C,Home_Decor,Curtains,6,44.27,265.62
2023-01-12,Store_C,Beauty,Shampoo,8,69.76,558.08
2023-01-12,Store_C,Beauty,Moisturizer,9,48.89,440.01
2023-01-12,Store_C,Beauty,Perfume,10,74.89,748.9
2023-01-12,Store_C,Beauty,Lipstick,8,55.2,441.6
2023-01-13,Store_A,Electronics,Headphones,13,76.33,992.29
2023-01-13,Store_A,Electronics,Smartphone,11,488.81,5376.91
2023-01-13,Store_A,Electronics,Laptop,17,435.27,7399.59
2023-01-13,Store_A,Electronics,Smartwatch,14,228.09,3193.26
2023-01-13,Store_A,Apparel,T-Shirt,18,19.17,345.06
2023-01-13,Store_A,Apparel,Jeans,20,57.64,1152.8
2023-01-13,Store_A,Apparel,Jacket,17,51.38,873.46
2023-01-13,Store_A,Apparel,Sneakers,12,18.27,219.24
2023-01-13,Store_A,Groceries,Rice_5kg,10,14.69,146.9
2023-01-13,Store_A,Groceries,Cooking_Oil,6,9.67,58.02
2023-01-13,Store_A,Groceries,Snacks_Pack,12,6.92,83.04
2023-01-13,Store_A,Groceries,Beverages,12,14.24,170.88
2023-01-13,Store_A,Home_Decor,Lamp,15,37.8,567.0
2023-01-13,Store_A,Home_Decor,Cushion,23,84.18,1936.14
2023-01-13,Store_A,Home_Decor,Wall_Art,9,118.97,1070.73
2023-01-13,Store_A,Home_Decor,Curtains,17,108.49,1844.33
2023-01-13,Store_A,Beauty,Shampoo,15,12.74,191.1
2023-01-13,Store_A,Beauty,Moisturizer,18,33.22,597.96
2023-01-13,Store_A,Beauty,Perfume,11,22.7,249.7
2023-01-13,Store_A,Beauty,Lipstick,7,16.47,115.29
2023-01-13,Store_B,Electronics,Headphones,10,334.76,3347.6
2023-01-13,Store_B,Electronics,Smartphone,10,212.6,2126.0
2023-01-13,Store_B,Electronics,Laptop,8,197.91,1583.28
2023-01-13,Store_B,Electronics,Smartwatch,8,300.84,2406.72
2023-01-13,Store_B,Apparel,T-Shirt,13,36.31,472.03
2023-01-13,Store_B,Apparel,Jeans,20,17.56,351.2
2023-01-13,Store_B,Apparel,Jacket,10,105.28,1052.8
2023-01-13,Store_B,Apparel,Sneakers,13,100.77,1310.01
2023-01-13,Store_B,Groceries,Rice_5kg,7,13.98,97.86
2023-01-13,Store_B,Groceries,Cooking_Oil,8,15.52,124.16
2023-01-13,Store_B,Groceries,Snacks_Pack,5,16.21,81.05
2023-01-13,Store_B,Groceries,Beverages,8,6.63,53.04
2023-01-13,Store_B,Home_Decor,Lamp,7,51.81,362.67
2023-01-13,Store_B,Home_Decor,Cushion,14,125.54,1757.56
2023-01-13,Store_B,Home_Decor,Wall_Art,21,145.53,3056.13
2023-01-13,Store_B,Home_Decor,Curtains,7,129.34,905.38
2023-01-13,Store_B,Beauty,Shampoo,8,14.95,119.6
2023-01-13,Store_B,Beauty,Moisturizer,11,37.78,415.58
2023-01-13,Store_B,Beauty,Perfume,12,68.94,827.28
2023-01-13,Store_B,Beauty,Lipstick,9,76.94,692.46
2023-01-13,Store_C,Electronics,Headphones,15,372.97,5594.55
2023-01-13,Store_C,Electronics,Smartphone,6,696.6,4179.6
2023-01-13,Store_C,Electronics,Laptop,5,149.35,746.75
2023-01-13,Store_C,Electronics,Smartwatch,5,783.07,3915.35
2023-01-13,Store_C,Apparel,T-Shirt,8,58.7,469.6
2023-01-13,Store_C,Apparel,Jeans,8,61.36,490.88
2023-01-13,Store_C,Apparel,Jacket,10,16.6,166.0
2023-01-13,Store_C,Apparel,Sneakers,7,83.26,582.82
2023-01-13,Store_C,Groceries,Rice_5kg,5,13.82,69.1
2023-01-13,Store_C,Groceries,Cooking_Oil,8,5.91,47.28
2023-01-13,Store_C,Groceries,Snacks_Pack,7,8.62,60.34
2023-01-13,Store_C,Groceries,Beverages,10,5.61,56.1
2023-01-13,Store_C,Home_Decor,Lamp,11,85.79,943.69
2023-01-13,Store_C,Home_Decor,Cushion,14,64.34,900.76
2023-01-13,Store_C,Home_Decor,Wall_Art,10,125.95,1259.5
2023-01-13,Store_C,Home_Decor,Curtains,15,47.6,714.0
2023-01-13,Store_C,Beauty,Shampoo,7,71.38,499.66
2023-01-13,Store_C,Beauty,Moisturizer,8,35.22,281.76
2023-01-13,Store_C,Beauty,Perfume,11,53.02,583.22
2023-01-13,Store_C,Beauty,Lipstick,12,17.08,204.96
2023-01-14,Store_A,Electronics,Headphones,13,633.74,8238.62
2023-01-14,Store_A,Electronics,Smartphone,17,565.54,9614.18
2023-01-14,Store_A,Electronics,Laptop,15,217.41,3261.15
2023-01-14,Store_A,Electronics,Smartwatch,17,798.36,13572.12
2023-01-14,Store_A,Apparel,T-Shirt,17,114.45,1945.65
2023-01-14,Store_A,Apparel,Jeans,9,30.09,270.81
2023-01-14,Store_A,Apparel,Jacket,9,76.48,688.32
2023-01-14,Store_A,Apparel,Sneakers,14,42.7,597.8
2023-01-14,Store_A,Groceries,Rice_5kg,13,13.6,176.8
2023-01-14,Store_A,Groceries,Cooking_Oil,15,22.32,334.8
2023-01-14,Store_A,Groceries,Snacks_Pack,13,19.1,248.3
2023-01-14,Store_A,Groceries,Beverages,9,15.59,140.31
2023-01-14,Store_A,Home_Decor,Lamp,14,37.51,525.14
2023-01-14,Store_A,Home_Decor,Cushion,14,12.75,178.5
2023-01-14,Store_A,Home_Decor,Wall_Art,15,87.87,1318.05
2023-01-14,Store_A,Home_Decor,Curtains,17,102.24,1738.08
2023-01-14,Store_A,Beauty,Shampoo,17,37.8,642.6
2023-01-14,Store_A,Beauty,Moisturizer,12,41.06,492.72
2023-01-14,Store_A,Beauty,Perfume,18,30.97,557.46
2023-01-14,Store_A,Beauty,Lipstick,17,10.43,177.31
2023-01-14,Store_B,Electronics,Headphones,23,832.17,19139.91
2023-01-14,Store_B,Electronics,Smartphone,10,672.59,6725.9
2023-01-14,Store_B,Electronics,Laptop,11,155.69,1712.59
2023-01-14,Store_B,Electronics,Smartwatch,19,640.95,12178.05
2023-01-14,Store_B,Apparel,T-Shirt,12,54.22,650.64
2023-01-14,Store_B,Apparel,Jeans,12,88.3,1059.6
2023-01-14,Store_B,Apparel,Jacket,11,75.75,833.25
2023-01-14,Store_B,Apparel,Sneakers,23,23.8,547.4
2023-01-14,Store_B,Groceries,Rice_5kg,15,5.78,86.7
2023-01-14,Store_B,Groceries,Cooking_Oil,14,22.55,315.7
2023-01-14,Store_B,Groceries,Snacks_Pack,11,9.42,103.62
2023-01-14,Store_B,Groceries,Beverages,11,14.81,162.91
2023-01-14,Store_B,Home_Decor,Lamp,13,87.61,1138.93
2023-01-14,Store_B,Home_Decor,Cushion,13,107.51,1397.63
2023-01-14,Store_B,Home_Decor,Wall_Art,16,111.49,1783.84
2023-01-14,Store_B,Home_Decor,Curtains,19,17.32,329.08
2023-01-14,Store_B,Beauty,Shampoo,6,70.37,422.22
2023-01-14,Store_B,Beauty,Moisturizer,17,58.27,990.59
2023-01-14,Store_B,Beauty,Perfume,14,7.25,101.5
2023-01-14,Store_B,Beauty,Lipstick,13,22.13,287.69
2023-01-14,Store_C,Electronics,Headphones,14,409.44,5732.16
2023-01-14,Store_C,Electronics,Smartphone,17,167.5,2847.5
2023-01-14,Store_C,Electronics,Laptop,11,123.31,1356.41
